level_0,phateepi_1,phateepi_2,curatedCLUST,VR,CCATmed,invVELOmed,dist_scaled
WT,0.037012448,0.005411766,Late Enterocyte,0.2145039083069379,0.234857537,0.1899124122989119,0.16492471287280058
WT,-0.02395502,0.001760721,proCSC,0.3508347772501735,0.3891121675,0.06900886625798297,0.09184711103700405
WT,-0.024263235,0.004093894,proCSC,0.3505538471611814,0.3891121675,0.06900886625798297,0.05113783638497743
WT,0.000797,-0.007766819,TA 1,0.2718244005341421,0.301248963,0.06268998905912201,0.11171382299677701
WT,-0.004487591,-0.001874182,TA 1,0.2724635190326897,0.301248963,0.06268998905912201,0.21366287549141438
WT,0.032682047,0.005113278,Late Enterocyte,0.21323248911095313,0.234857537,0.1899124122989119,0.09797705102205156
WT,0.006436526,-0.014411157,CSC,0.3075481366558924,0.3380425025,0.0431088893442971,0.7677962611046228
WT,-0.022911013,0.001687098,proCSC,0.3509113338891454,0.3891121675,0.06900886625798297,0.10294085059877633
WT,0.005621542,0.002390567,TA 2,0.25749051413726054,0.2807107795,0.0796423739900973,0.6090743337037734
WT,0.004645034,-0.011483187,CSC,0.30658444861234496,0.3380425025,0.0431088893442971,0.5442488540139839
WT,0.003719864,0.021566201,ER Stress,0.25734608943432313,0.27705173299999997,0.2806624696887638,0.28502313626734993
WT,0.035037063,0.00531336,Late Enterocyte,0.2139189482158756,0.234857537,0.1899124122989119,0.1341231405068185
WT,0.026560288,-0.001488702,Late Enterocyte,0.2116232305739748,0.234857537,0.1899124122989119,0.013240170609756907
WT,0.004423346,0.005646223,TA 2,0.2576877040518702,0.2807107795,0.0796423739900973,0.6338337556961569
WT,0.02480122,0.020869892,Goblet / DCS,0.2211331274125222,0.244543009,0.1131515562123829,0.09230269096448307
WT,0.041979343,0.027952092,Late Enterocyte,0.22490897903879625,0.234857537,0.1899124122989119,0.7128125842290618
WT,0.040845194,0.014816344,Early Enterocyte,0.2426713880884372,0.26880396900000003,0.0931566128278711,0.0802751372915319
WT,0.036911473,0.008519784,Late Enterocyte,0.21534023420760626,0.234857537,0.1899124122989119,0.20896216627274133
WT,0.033200444,-0.000351,Late Enterocyte,0.2121947085310271,0.234857537,0.1899124122989119,0.043331829713787295
WT,0.004581527,-0.012479778,CSC,0.30662097168960045,0.3380425025,0.0431088893442971,0.5527211384571725
WT,0.000491,-0.010372706,TA 1,0.27262611341342974,0.301248963,0.06268998905912201,0.23959913472200078
WT,0.024869519,-0.003561776,Late Enterocyte,0.21195463057458916,0.234857537,0.1899124122989119,0.030690320213076494
WT,0.012612093,0.002609243,ER Stress,0.2676529796152672,0.27705173299999997,0.2806624696887638,0.6522574940485568
WT,0.041612166,0.037836635,Late Enterocyte,0.2302929084522913,0.234857537,0.1899124122989119,0.9963079781489199
WT,-0.00509678,-0.007991709,TA 1,0.2716094193415896,0.301248963,0.06268998905912201,0.07742107613575833
WT,0.022069899,-0.010484916,Early Enterocyte,0.243646266314043,0.26880396900000003,0.0931566128278711,0.18492452245188679
WT,0.00297109,0.015857202,ER Stress,0.24988996171497532,0.27705173299999997,0.2806624696887638,0.019361406445897122
WT,0.035581894,0.003038579,Early Enterocyte,0.24848119645077177,0.26880396900000003,0.0931566128278711,0.7039354643441686
WT,0.02072157,-0.006384015,Early Enterocyte,0.2435464328900175,0.26880396900000003,0.0931566128278711,0.1742077927431821
WT,0.005890755,-0.008087988,Early Enterocyte,0.24236193270278886,0.26880396900000003,0.0931566128278711,0.04705630544970468
WT,0.002880967,0.019202058,ER Stress,0.2531352131301084,0.27705173299999997,0.2806624696887638,0.13498967048603944
WT,0.034263316,0.002382345,Late Enterocyte,0.21301026753689012,0.234857537,0.1899124122989119,0.08627578456068619
WT,0.001839315,0.019653753,ER Stress,0.2541495824427634,0.27705173299999997,0.2806624696887638,0.17113163538002402
WT,0.000609,-0.007035466,TA 1,0.2716581100532185,0.301248963,0.06268998905912201,0.08518797996835537
WT,0.031714795,0.000291,Late Enterocyte,0.21179701630057593,0.234857537,0.1899124122989119,0.022391006223786925
WT,0.031977223,-0.000603,Late Enterocyte,0.21179033685129928,0.234857537,0.1899124122989119,0.022039294126836806
WT,-0.017879577,-0.004035692,proCSC,0.3527438059242937,0.3891121675,0.06900886625798297,0.3684823867106392
WT,0.041253347,0.018694087,Late Enterocyte,0.2199063661409173,0.234857537,0.1899124122989119,0.4493957365716743
WT,-0.008918366,-0.000928,revCSC,0.3168076752960004,0.348974281,0.054304337184330836,0.502873718305579
WT,0.003170978,0.019527415,ER Stress,0.25364697769674976,0.27705173299999997,0.2806624696887638,0.15322383507558585
WT,0.023895874,-0.004418898,Late Enterocyte,0.21209430774887755,0.234857537,0.1899124122989119,0.03804514092213912
WT,0.037014648,0.005251629,Late Enterocyte,0.21447558528301439,0.234857537,0.1899124122989119,0.16343333989824527
WT,-0.02598439,0.011000763,proCSC,0.35060644623945186,0.3891121675,0.06900886625798297,0.058759911796835096
WT,0.024487402,0.036579532,Goblet / DCS,0.22481936886366902,0.244543009,0.1131515562123829,0.4180818118656433
WT,-0.009522452,-0.004707086,TA 1,0.2728395296314699,0.301248963,0.06268998905912201,0.27364224451404495
WT,-0.016649895,-0.004789483,CSC,0.306881314123271,0.3380425025,0.0431088893442971,0.6131129596408121
WT,0.001874417,-0.001965332,revCSC,0.3165412122384664,0.348974281,0.054304337184330836,0.4538052513377271
WT,0.041967741,0.032765637,Late Enterocyte,0.227526855536619,0.234857537,0.1899124122989119,0.8506591033761275
WT,0.041468874,0.038430959,Late Enterocyte,0.2130818142053363,0.234857537,0.1899124122989119,0.09004313539258335
WT,0.023617785,0.013365826,Goblet / DCS,0.22165821408034816,0.244543009,0.1131515562123829,0.1387082982228034
WT,0.012694376,-0.011528383,Early Enterocyte,0.2420573693933296,0.26880396900000003,0.0931566128278711,0.014362618956185486
WT,0.001504622,-0.009952773,TA 1,0.27282957677068836,0.301248963,0.06268998905912201,0.2720546129111471
WT,0.035617017,0.006698494,Late Enterocyte,0.2143348078549049,0.234857537,0.1899124122989119,0.15602058438609423
WT,0.017797335,-0.009221881,Early Enterocyte,0.24278781428268822,0.26880396900000003,0.0931566128278711,0.09277303633667794
WT,-0.027240221,0.012243382,proCSC,0.351165893656422,0.3891121675,0.06900886625798297,0.13982883051789402
WT,0.021424619,-0.008537754,Early Enterocyte,0.24351932777045185,0.26880396900000003,0.0931566128278711,0.1712981635990074
WT,-0.004796201,-0.006719968,TA 1,0.271312524039001,0.301248963,0.06268998905912201,0.03006179165596401
WT,-0.010478596,-0.009701343,CSC,0.3045531569678444,0.3380425025,0.0431088893442971,0.07304867340221732
WT,0.002871664,0.010941902,ER Stress,0.25207165686624333,0.27705173299999997,0.2806624696887638,0.09709517518552829
WT,-0.026382911,0.011901288,proCSC,0.35095104713069175,0.3891121675,0.06900886625798297,0.10869565337990028
WT,0.019069259,-0.003004725,Late Enterocyte,0.2121570045509614,0.234857537,0.1899124122989119,0.041346494494814034
WT,0.003011889,0.020227484,ER Stress,0.25498240627123003,0.27705173299999997,0.2806624696887638,0.20080513712716314
WT,0.002324388,-0.006108307,TA 1,0.27244022502681986,0.301248963,0.06268998905912201,0.20994712976877794
WT,0.024458237,-0.008332453,Early Enterocyte,0.24420972764804724,0.26880396900000003,0.0931566128278711,0.24540990474518581
WT,-0.01374537,-0.00217836,TA 1,0.27610978947466086,0.301248963,0.06268998905912201,0.7952980770117728
WT,-0.003128409,-0.002015694,TA 1,0.2725295410983196,0.301248963,0.06268998905912201,0.22419439202551816
WT,0.024561105,0.036678524,Goblet / DCS,0.22486812418331245,0.244543009,0.1131515562123829,0.42239066286826876
WT,0.007813796,-0.007662839,Late Enterocyte,0.21802443312632733,0.234857537,0.1899124122989119,0.35030094904257325
WT,0.041489009,0.038886289,Late Enterocyte,0.2130818142053363,0.234857537,0.1899124122989119,0.09004313539258335
WT,0.022992045,-0.007266262,Late Enterocyte,0.21259025855540262,0.234857537,0.1899124122989119,0.0641598535163046
WT,-0.02450722,0.003059983,proCSC,0.35064723305180884,0.3891121675,0.06900886625798297,0.06467028456031165
WT,0.023419314,-0.004260237,Late Enterocyte,0.21208629591053754,0.234857537,0.1899124122989119,0.03762327074298499
WT,0.035732341,0.003815641,Late Enterocyte,0.21377469251210462,0.234857537,0.1899124122989119,0.12652723342393096
WT,-0.025059092,0.003428324,proCSC,0.35062955146951946,0.3891121675,0.06900886625798297,0.062108065638574406
WT,0.006061281,-0.009653732,TA 1,0.2753778275758909,0.301248963,0.06268998905912201,0.6785391000593779
WT,-0.005776008,-0.003541142,TA 1,0.2717844254596488,0.301248963,0.06268998905912201,0.10533719491098459
WT,0.023576573,-0.006076285,Late Enterocyte,0.21238288429492344,0.234857537,0.1899124122989119,0.05324038501138251
WT,0.004565291,-0.010728734,TA 1,0.27476845759415475,0.301248963,0.06268998905912201,0.581335385258682
WT,-0.012551558,-0.003498662,TA 1,0.2750103841519754,0.301248963,0.06268998905912201,0.6199263248092501
WT,0.004331506,-0.008636085,TA 1,0.2739802423179387,0.301248963,0.06268998905912201,0.4556031450643774
WT,0.012181816,-0.008200534,Late Enterocyte,0.21595139265225882,0.234857537,0.1899124122989119,0.24114323528526166
WT,-0.003089659,-0.003205024,TA 1,0.2718557634278739,0.301248963,0.06268998905912201,0.11671667818984666
WT,0.013024744,0.002682157,ER Stress,0.2681656739941019,0.27705173299999997,0.2806624696887638,0.6705247878339797
WT,0.042441798,0.026363179,Late Enterocyte,0.22409761958303775,0.234857537,0.1899124122989119,0.670089760273698
WT,0.009174594,0.007352848,ER Stress,0.25793316303355285,0.27705173299999997,0.2806624696887638,0.3059405606697198
WT,0.002931964,0.014856602,ER Stress,0.24998439727629893,0.27705173299999997,0.2806624696887638,0.02272614421893593
WT,-0.027644426,0.005468398,proCSC,0.35059681885993044,0.3891121675,0.06900886625798297,0.057364818666998885
WT,0.041516411,0.037919748,Late Enterocyte,0.2303370452925168,0.234857537,0.1899124122989119,0.9986320411046388
WT,0.024839084,0.021722673,Goblet / DCS,0.22102885025239802,0.244543009,0.1131515562123829,0.08308698385317725
WT,-0.002996442,-0.001239698,revCSC,0.3155796493372664,0.348974281,0.054304337184330836,0.27673598743418004
WT,0.008464536,0.008618711,ER Stress,0.2563415540438584,0.27705173299999997,0.2806624696887638,0.24923155388803503
WT,0.014837768,-0.000414,ER Stress,0.2747777811540039,0.27705173299999997,0.2806624696887638,0.9061140765349041
WT,0.038739039,0.011375466,Early Enterocyte,0.2510684168556396,0.26880396900000003,0.0931566128278711,0.9816635103013909
WT,-0.021944765,0.003484656,proCSC,0.3508114060996514,0.3891121675,0.06900886625798297,0.08846042295047407
WT,0.003631264,0.018898089,ER Stress,0.2524144553134088,0.27705173299999997,0.2806624696887638,0.10930907922284344
WT,0.01300705,0.002335034,ER Stress,0.2685657301433196,0.27705173299999997,0.2806624696887638,0.6847787830212004
WT,0.042207487,0.029554613,Late Enterocyte,0.22579239178925292,0.234857537,0.1899124122989119,0.7593294358536014
WT,0.031838392,-0.002955758,Early Enterocyte,0.24646112841843407,0.26880396900000003,0.0931566128278711,0.48708901930754456
WT,0.042229907,0.0334784,Late Enterocyte,0.227924850831607,0.234857537,0.1899124122989119,0.8716158849877247
WT,0.037077999,0.007886953,Late Enterocyte,0.21515447230033657,0.234857537,0.1899124122989119,0.1991807146540182
WT,0.033263577,-3.44e-06,Late Enterocyte,0.21224870061692236,0.234857537,0.1899124122989119,0.04617482903340303
WT,0.004138757,-0.013407597,CSC,0.3065212690745473,0.3380425025,0.0431088893442971,0.5295930512877666
WT,-0.001530655,-0.008068485,TA 1,0.27137918522323307,0.301248963,0.06268998905912201,0.04069525725908951
WT,0.001145958,-0.009388474,TA 1,0.2724340845554049,0.301248963,0.06268998905912201,0.2089676318446062
WT,0.00479382,-0.00847317,Late Enterocyte,0.21973071239280334,0.234857537,0.1899124122989119,0.44014653869210174
WT,0.004415943,-0.014898545,CSC,0.3068497393606311,0.3380425025,0.0431088893442971,0.6057885392903405
WT,-0.005994406,-0.006463171,TA 1,0.2714681195806812,0.301248963,0.06268998905912201,0.054881630359946976
WT,0.000843,-0.014992875,CSC,0.30557037020291317,0.3380425025,0.0431088893442971,0.3090123575845275
WT,-0.019352854,0.002583457,proCSC,0.3513557022394011,0.3891121675,0.06900886625798297,0.16733378651435493
WT,0.002665592,0.019514404,ER Stress,0.25377028705353244,0.27705173299999997,0.2806624696887638,0.15761734579041192
WT,0.034198746,0.000146,Late Enterocyte,0.21266633301492474,0.234857537,0.1899124122989119,0.06816561904796309
WT,0.024222912,-0.004717837,Late Enterocyte,0.21213400777472152,0.234857537,0.1899124122989119,0.04013557963351133
WT,0.016180751,-0.00960294,Late Enterocyte,0.21443781542174872,0.234857537,0.1899124122989119,0.16144453564851496
WT,0.024846128,0.037632891,Goblet / DCS,0.22530731423821188,0.244543009,0.1131515562123829,0.46120498143363164
WT,-0.002238579,-0.010703691,CSC,0.30452388405630054,0.3380425025,0.0431088893442971,0.06625821510251961
WT,0.03732436,0.007517329,Late Enterocyte,0.21514528386530418,0.234857537,0.1899124122989119,0.19869688977279099
WT,-0.029282556,0.010010479,proCSC,0.35080051259931755,0.3891121675,0.06900886625798297,0.08688185762625217
WT,0.002588002,-0.01025489,TA 1,0.2734883021402452,0.301248963,0.06268998905912201,0.3771312574349881
WT,0.041922294,0.022561768,Late Enterocyte,0.22201800053731874,0.234857537,0.1899124122989119,0.5605856462168552
WT,0.039468197,0.010558842,Late Enterocyte,0.21689373622911762,0.234857537,0.1899124122989119,0.29076313982186397
WT,0.013020515,-0.009695029,Early Enterocyte,0.24202951648652477,0.26880396900000003,0.0931566128278711,0.011372717760841422
WT,0.041497851,0.038778943,Late Enterocyte,0.2130818142053363,0.234857537,0.1899124122989119,0.09004313539258335
WT,0.00733832,-0.009669297,Late Enterocyte,0.21868157058654536,0.234857537,0.1899124122989119,0.3849030823240841
WT,-0.011704239,-0.007787748,CSC,0.30490114561137904,0.3380425025,0.0431088893442971,0.15377184879079964
WT,0.032653322,0.005340211,Late Enterocyte,0.2133079646524104,0.234857537,0.1899124122989119,0.10195128001233189
WT,0.002914061,0.020019256,ER Stress,0.25461748887024926,0.27705173299999997,0.2806624696887638,0.18780313506449337
WT,-0.002074077,-0.008507764,TA 1,0.2714866655478776,0.301248963,0.06268998905912201,0.05783999220922542
WT,0.002926142,-0.010006331,TA 2,0.25806378798653673,0.2807107795,0.0796423739900973,0.6810553433792839
WT,0.025313717,-0.002962261,Late Enterocyte,0.21183216210557124,0.234857537,0.1899124122989119,0.024241638553178457
WT,0.004101107,0.000596,TA 2,0.2566905194061802,0.2807107795,0.0796423739900973,0.508625955409596
WT,-0.010588558,-0.008807872,TA 1,0.27369878807718,0.301248963,0.06268998905912201,0.4107069431375796
WT,0.001701896,0.020413464,ER Stress,0.25559934061184647,0.27705173299999997,0.2806624696887638,0.2227864993413768
WT,-0.016475436,-0.004762257,CSC,0.3068244740317115,0.3380425025,0.0431088893442971,0.5999277228082011
WT,0.010813469,0.005729508,ER Stress,0.261413038311459,0.27705173299999997,0.2806624696887638,0.42992846976797333
WT,0.035406901,0.003547092,Late Enterocyte,0.21364278042073853,0.234857537,0.1899124122989119,0.11958128977710514
WT,0.00100069,0.012237623,ER Stress,0.2525144431865402,0.27705173299999997,0.2806624696887638,0.11287164579051928
WT,0.012492043,-0.0079434,Late Enterocyte,0.21575625809284252,0.234857537,0.1899124122989119,0.23086825867608762
WT,-0.002766153,-0.007688161,TA 1,0.2713298692633401,0.301248963,0.06268998905912201,0.03282861688585703
WT,0.027316394,0.000352,Late Enterocyte,0.2114423957331365,0.234857537,0.1899124122989119,0.0037181578750823396
WT,-0.00814392,-0.010768792,CSC,0.30426891030257747,0.3380425025,0.0431088893442971,0.007111770459362399
WT,0.02937415,-0.003080084,Late Enterocyte,0.21186372021569969,0.234857537,0.1899124122989119,0.025903357750276357
WT,0.021723791,-0.010758539,Early Enterocyte,0.24358365361706494,0.26880396900000003,0.0931566128278711,0.17820329299995946
WT,-0.000475,0.001073855,revCSC,0.31496608500849876,0.348974281,0.054304337184330836,0.16374973981918983
WT,-0.003842922,-0.003818989,TA 1,0.27150527024303983,0.301248963,0.06268998905912201,0.06080772205595941
WT,-0.013092728,-0.002280995,TA 1,0.2756425213597738,0.301248963,0.06268998905912201,0.7207617559978392
WT,0.022195113,-0.006610268,Late Enterocyte,0.2123777199640025,0.234857537,0.1899124122989119,0.05296845276333079
WT,0.004593933,-0.009610163,TA 1,0.27441921216351306,0.301248963,0.06268998905912201,0.5256254647620793
WT,-0.021695174,0.000618,proCSC,0.351153582744269,0.3891121675,0.06900886625798297,0.1380448695835237
WT,-0.006597219,-0.006487399,TA 1,0.27159001952356454,0.301248963,0.06268998905912201,0.0743265121844422
WT,-0.025322949,0.006409809,proCSC,0.3503714747394141,0.3891121675,0.06900886625798297,0.02471044644851711
WT,-0.013321468,-0.006495955,CSC,0.305422240381968,0.3380425025,0.0431088893442971,0.2746505767086441
WT,0.03165439,-0.000705,Late Enterocyte,0.21175831406239162,0.234857537,0.1899124122989119,0.020353106872405657
WT,-0.024836096,0.007360436,proCSC,0.35036190090402414,0.3891121675,0.06900886625798297,0.02332311234072737
WT,0.012679171,-0.008385344,Late Enterocyte,0.21572266774226873,0.234857537,0.1899124122989119,0.22909953012553252
WT,0.012821251,-0.008800492,Late Enterocyte,0.21574388926928706,0.234857537,0.1899124122989119,0.23021696772539524
WT,0.026977112,-0.002605773,Late Enterocyte,0.21175638668028943,0.234857537,0.1899124122989119,0.02025161892441646
WT,-0.002313943,-0.005419425,TA 1,0.2712567864280777,0.301248963,0.06268998905912201,0.02117080096353552
WT,-0.00181543,-0.008223937,TA 1,0.2713975017137302,0.301248963,0.06268998905912201,0.043617014109280206
WT,0.021221515,-0.004113931,Late Enterocyte,0.2120244167946179,0.234857537,0.1899124122989119,0.03436497313249287
WT,-0.017109411,-0.002662585,proCSC,0.3525857395825431,0.3891121675,0.06900886625798297,0.3455771644802486
WT,0.012959052,-0.011452566,Early Enterocyte,0.24206409153268962,0.26880396900000003,0.0931566128278711,0.015084214466796253
WT,-0.005078867,-0.007026326,TA 1,0.27139829718091235,0.301248963,0.06268998905912201,0.04374390313798249
WT,0.002980071,0.020038059,ER Stress,0.25463958916683743,0.27705173299999997,0.2806624696887638,0.18859056833309656
WT,-0.011544361,-0.008343834,CSC,0.30481437309959514,0.3380425025,0.0431088893442971,0.13364316695655531
WT,-0.024311951,0.004110969,proCSC,0.3505495092916307,0.3891121675,0.06900886625798297,0.05050924041088123
WT,0.032116545,0.000298,Late Enterocyte,0.21186210394050964,0.234857537,0.1899124122989119,0.025818251402014436
WT,-0.00089,0.002186968,revCSC,0.3147218538732922,0.348974281,0.054304337184330836,0.11877522252096684
WT,0.007126281,-0.01075213,Early Enterocyte,0.24212656859084744,0.26880396900000003,0.0931566128278711,0.02179088361901757
WT,0.0147981,-0.012596376,Early Enterocyte,0.24238910183129428,0.26880396900000003,0.0931566128278711,0.04997280570456286
WT,0.00735999,-0.009626863,Early Enterocyte,0.24211394094113875,0.26880396900000003,0.0931566128278711,0.02043535454541115
WT,0.024162231,-0.001750947,Late Enterocyte,0.21185857488261953,0.234857537,0.1899124122989119,0.0256324258497298
WT,0.00680449,-0.011356382,Early Enterocyte,0.24220518534391042,0.26880396900000003,0.0931566128278711,0.030230086234536296
WT,-0.005654667,-0.005535654,TA 1,0.2714322477763741,0.301248963,0.06268998905912201,0.04915953583649091
WT,0.041542679,0.037314926,Late Enterocyte,0.23000687992093385,0.234857537,0.1899124122989119,0.9812469019456822
WT,0.004403166,-0.013124178,CSC,0.30660246759040394,0.3380425025,0.0431088893442971,0.5484287292863607
WT,-0.002532603,-0.007895579,TA 1,0.27137197206049013,0.301248963,0.06268998905912201,0.039544648868312327
WT,-0.006407696,0.008160822,revCSC,0.31458303820663247,0.348974281,0.054304337184330836,0.09321268482005662
WT,0.032534238,-0.001528121,Late Enterocyte,0.2119406045160434,0.234857537,0.1899124122989119,0.02995176614091477
WT,-0.003473834,-0.008237525,TA 1,0.2715182175756778,0.301248963,0.06268998905912201,0.06287301714250526
WT,0.031861755,0.001506972,Late Enterocyte,0.21197047259820212,0.234857537,0.1899124122989119,0.031524495474251235
WT,0.004837181,0.002215559,revCSC,0.31671114269548817,0.348974281,0.054304337184330836,0.48509749535223456
WT,0.014701656,-0.012466561,Early Enterocyte,0.24236656373738102,0.26880396900000003,0.0931566128278711,0.047553428998060365
WT,0.037344547,0.006366327,Late Enterocyte,0.21484194645646795,0.234857537,0.1899124122989119,0.18272439986735073
WT,-0.008460591,-0.001922083,TA 2,0.25279317274438934,0.2807107795,0.0796423739900973,0.01927004265447685
WT,0.033653171,0.002853354,Late Enterocyte,0.21291820883468152,0.234857537,0.1899124122989119,0.08142835510127333
WT,-0.009744482,-0.006217879,TA 1,0.2729139642490979,0.301248963,0.06268998905912201,0.2855156901383247
WT,0.003316527,-0.012764344,CSC,0.30613234432887493,0.3380425025,0.0431088893442971,0.43937389890688094
WT,0.00472183,-0.009587435,TA 1,0.2744872387922602,0.301248963,0.06268998905912201,0.5364767393863286
WT,0.015233796,-0.007750866,Late Enterocyte,0.21431523377590997,0.234857537,0.1899124122989119,0.15498989456661338
WT,0.012668859,0.003095188,ER Stress,0.2670691069001825,0.27705173299999997,0.2806624696887638,0.6314541171049934
WT,0.002551481,-0.010259806,CSC,0.30572964696788957,0.3380425025,0.0431088893442971,0.3459599030673782
WT,0.035160102,0.005952263,Late Enterocyte,0.21407353646594762,0.234857537,0.1899124122989119,0.14226311662532115
WT,0.014229211,-0.011492698,Early Enterocyte,0.2422184344298319,0.26880396900000003,0.0931566128278711,0.03165232406814761
WT,-0.006893354,0.008029035,revCSC,0.31467343736406483,0.348974281,0.054304337184330836,0.10985945045969203
WT,-0.019929669,-0.001079776,proCSC,0.351643043285257,0.3891121675,0.06900886625798297,0.20897206597567025
WT,0.009564393,-0.008881219,Early Enterocyte,0.2420040739631662,0.26880396900000003,0.0931566128278711,0.008641561851856744
WT,-0.009668084,-0.006129318,TA 1,0.27286643321348475,0.301248963,0.06268998905912201,0.27793377214367165
WT,-0.01199916,0.00137625,TA 2,0.25372796255093044,0.2807107795,0.0796423739900973,0.13664346583462478
WT,-0.006588005,-0.002045699,TA 1,0.2724344627268507,0.301248963,0.06268998905912201,0.2090279559013557
WT,-0.028815899,0.009280996,proCSC,0.3504875417244823,0.3891121675,0.06900886625798297,0.04152958743169621
WT,-0.020785782,-0.003613856,CSC,0.3047731740347357,0.3380425025,0.0431088893442971,0.1240861903129652
WT,0.030623654,0.002954624,Late Enterocyte,0.21197486896117373,0.234857537,0.1899124122989119,0.031755989715117616
WT,0.003370055,0.00973936,ER Stress,0.25236194038077014,0.27705173299999997,0.2806624696887638,0.10743797288301576
WT,0.024466866,0.038135581,Goblet / DCS,0.225506504019924,0.244543009,0.1131515562123829,0.47880878542712424
WT,-0.019969379,-0.000826,proCSC,0.35158047762046346,0.3891121675,0.06900886625798297,0.19990574331510352
WT,-0.003970344,0.001813392,revCSC,0.3146859005761782,0.348974281,0.054304337184330836,0.11215451799196641
WT,0.009009102,-0.01152373,Early Enterocyte,0.24205211174072724,0.26880396900000003,0.0931566128278711,0.01379823040203404
WT,0.018564116,0.0007,Late Enterocyte,0.21266363464492624,0.234857537,0.1899124122989119,0.06802353407490425
WT,-0.00669073,-0.002636741,TA 1,0.27223355655351283,0.301248963,0.06268998905912201,0.17698038716619768
WT,0.033610984,0.005791826,Late Enterocyte,0.2136490173133005,0.234857537,0.1899124122989119,0.11990969867289364
WT,0.0116367,-0.006897358,Late Enterocyte,0.21593937896660464,0.234857537,0.1899124122989119,0.24051064442357178
WT,0.017996909,-0.006437745,Late Enterocyte,0.21275360014058572,0.234857537,0.1899124122989119,0.07276074395868481
WT,-0.004285226,-0.004970154,TA 1,0.27124212708544926,0.301248963,0.06268998905912201,0.018832414428704758
WT,-0.000624,0.000368,revCSC,0.31512555223768285,0.348974281,0.054304337184330836,0.19311520811370264
WT,0.027061111,-0.004462942,Late Enterocyte,0.21210803441779083,0.234857537,0.1899124122989119,0.03876793037792603
WT,0.016499283,-0.002691128,Late Enterocyte,0.21282468911196148,0.234857537,0.1899124122989119,0.0765039943610783
WT,0.027348522,-0.002597323,Late Enterocyte,0.2117424168723378,0.234857537,0.1899124122989119,0.019516026775250606
WT,-0.011139212,-0.006791271,TA 1,0.2738242360337118,0.301248963,0.06268998905912201,0.4307177867211537
WT,0.023087575,-0.009906362,Early Enterocyte,0.24385271850721668,0.26880396900000003,0.0931566128278711,0.20708636227266009
WT,0.027764772,-0.001900253,Late Enterocyte,0.2116028028527242,0.234857537,0.1899124122989119,0.012164531529438916
WT,0.007169509,-0.009862529,TA 1,0.2761459676534782,0.301248963,0.06268998905912201,0.8010690428964893
WT,0.025187712,-0.004020059,Late Enterocyte,0.2120259544185315,0.234857537,0.1899124122989119,0.034445938030731316
WT,0.007305645,-0.010303403,TA 1,0.2763617989352071,0.301248963,0.06268998905912201,0.8354973918192059
WT,0.008724689,0.001001043,revCSC,0.3189295212865511,0.348974281,0.054304337184330836,0.8936060429352464
WT,-0.004970352,-0.004110184,TA 1,0.27147732092293164,0.301248963,0.06268998905912201,0.05634938340769213
WT,0.032095425,-0.003109859,Early Enterocyte,0.24649910011010992,0.26880396900000003,0.0931566128278711,0.49116513269586626
WT,0.006720888,-0.011331567,Early Enterocyte,0.24221265470696543,0.26880396900000003,0.0931566128278711,0.031031893302039204
WT,0.020683935,-0.008357929,Early Enterocyte,0.24338894918123594,0.26880396900000003,0.0931566128278711,0.15730252923037452
WT,0.032016422,-0.000591,Late Enterocyte,0.2117947043111293,0.234857537,0.1899124122989119,0.022269266448136038
WT,0.009915031,-0.007567453,Late Enterocyte,0.21694155355183814,0.234857537,0.1899124122989119,0.29328100172155236
WT,-0.008323175,-0.004478308,TA 1,0.2722361051049609,0.301248963,0.06268998905912201,0.17738691961042374
WT,0.015131123,-0.009818002,TA 1,0.27228659034652025,0.301248963,0.06268998905912201,0.18544007806794716
WT,0.001612763,-0.010558788,TA 1,0.27314840362361076,0.301248963,0.06268998905912201,0.3229123108797558
WT,0.042531576,0.030740365,Late Enterocyte,0.22645710582137218,0.234857537,0.1899124122989119,0.7943305199887987
WT,0.00713545,-0.010217178,TA 1,0.27622512114281544,0.301248963,0.06268998905912201,0.813695219822852
WT,-0.023063618,0.002752816,proCSC,0.35074491484224063,0.3891121675,0.06900886625798297,0.07882524691929604
WT,-0.001265376,0.000915,revCSC,0.3148857640813613,0.348974281,0.054304337184330836,0.14895885362076366
WT,0.020925213,-0.004251241,Late Enterocyte,0.2120190487921453,0.234857537,0.1899124122989119,0.03408231638522685
WT,0.015770834,-0.007418947,Late Enterocyte,0.2139723880663756,0.234857537,0.1899124122989119,0.13693706140083056
WT,0.024621894,0.039084263,Goblet / DCS,0.22592831744109573,0.244543009,0.1131515562123829,0.5160874084784933
WT,-0.002290718,-0.001613331,TA 2,0.25435156584564605,0.2807107795,0.0796423739900973,0.21494390609939118
WT,0.015239792,-0.000444,ER Stress,0.2753021260291101,0.27705173299999997,0.2806624696887638,0.9247964773449449
WT,-0.021389585,0.000493,proCSC,0.3512028512787117,0.3891121675,0.06900886625798297,0.14518431949978405
WT,0.025084579,0.027514692,Goblet / DCS,0.22103110277609075,0.244543009,0.1131515562123829,0.08328605523744548
WT,-0.004164514,-0.005838737,TA 1,0.2712126053823093,0.301248963,0.06268998905912201,0.014123256940718587
WT,0.001761338,0.010458901,TA 2,0.2584217576518542,0.2807107795,0.0796423739900973,0.7260024798574041
WT,0.042326601,0.028211006,Late Enterocyte,0.22507760886954578,0.234857537,0.1899124122989119,0.721691931750809
